file_name,label
scgb31xxjc.wav,yes
3flwb79yh0.wav,four
5doetsqgwa.wav,yes
l3xypxh3s5.wav,yes
aa2izvdtpb.wav,yes
ilvhik4xgf.wav,four
rirg4yvfcf.wav,house
k07nuvwnuj.wav,yes
n3556m7g0a.wav,zero
4krsxvft3b.wav,four
73lxvo2002.wav,four
gy3a36p1fa.wav,house
hsuucn9fly.wav,yes
b2anagmsaa.wav,house
8x3lg4iajl.wav,yes
05gx8mr474.wav,yes
ft0f0078mj.wav,yes
vsfj2asm1m.wav,yes
gekd2b7b9r.wav,four
5449z989zy.wav,seven
84a2y4voe8.wav,house
1vx9xs845o.wav,house
uvhf0azsim.wav,four
lf6hu9at1n.wav,house
bhg0ezdpy5.wav,house
grsk7hx8go.wav,house
zsnghgtvps.wav,house
6ziuxla3qx.wav,seven
avpub6xzyr.wav,house
jjmhbis7y7.wav,house
9emszig4rt.wav,seven
engv4xvev2.wav,house
f3oxpi3u71.wav,house
7kh0z7s7ot.wav,yes
zta9efdfyd.wav,house
m7k54b2s8l.wav,four
tno87ejltf.wav,house
mxgmh3smmq.wav,seven
gok8baiu38.wav,seven
eevjprs4yg.wav,stop
m7839zj90e.wav,yes
9ds3a12gii.wav,house
hw9sccysqd.wav,seven
pe7ez2j84f.wav,yes
qhlpoq396k.wav,four
yn07y61lif.wav,yes
w0j88t73xc.wav,four
ls9upmjz2g.wav,house
magltcdcg1.wav,house
a1hizn5pzr.wav,house
goyqsmq4jb.wav,house
n2b5u0an96.wav,seven
url7to5fw4.wav,yes
dpjoanlv6i.wav,yes
o53yx9hxf7.wav,seven
48dut26d8v.wav,yes
owd9vefyta.wav,house
c3b2vp73cy.wav,house
sos29ohnc4.wav,house
xe4qig3y82.wav,seven
56eq1mn2m9.wav,four
r1fa6x8gva.wav,four
c0cpmquiyw.wav,four
z7d7fztdhv.wav,yes
an815znlee.wav,yes
kw7vzyd00a.wav,yes
xt4vdbg0c9.wav,house
8bbrjd9ea4.wav,yes
3orqdz7i1p.wav,stop
3t74adth4a.wav,yes
cnjzalhgtd.wav,house
w8w82lun8u.wav,house
7w21fuz5w5.wav,house
3wfus3suqr.wav,house
8xz9gwysh3.wav,four
0bjtdcj3ce.wav,seven
exqabcvmbu.wav,house
esyaudhtnj.wav,yes
toq8fce1oo.wav,yes
ro2ra0n6bs.wav,house
48kjlv4gy4.wav,house
tbuxqjzetg.wav,house
yl3qooomca.wav,house
mkt7zv93uq.wav,yes
a0z2guy81h.wav,yes
wamvq1xg49.wav,yes
odtv5s8da4.wav,house
cyszge3fzg.wav,yes
glj7qkeqdz.wav,four
78mkympvvc.wav,seven
9iv6lurxkp.wav,four
7in80mpk9u.wav,yes
vro8vhx6hw.wav,house
qyvwu28l0t.wav,house
7i9z853sg6.wav,house
0pbhq7dif2.wav,yes
kmpdnnoywq.wav,seven
fv2vaj39i8.wav,four
ef5fzhyk77.wav,house
k75xt7ddv0.wav,house
9d6296fb81.wav,house
p4i9ahhi4m.wav,yes
h3f42c8e3q.wav,yes
01154zpb2g.wav,stop
ctcnhtuv3f.wav,four
xvog1tbhww.wav,yes
uubd5p15nk.wav,yes
4e6qtm44r4.wav,house
ee55abn3z2.wav,yes
gqgbgvs8hj.wav,house
9wk7p8ctrg.wav,house
2hs228bkzy.wav,yes
gd5jihjp1k.wav,four
q319eiyobg.wav,house
3zu62vl0y5.wav,seven
5bhcsurbkm.wav,yes
bt4tn3bhfr.wav,house
arry51rfi3.wav,yes
sbbbwld3mu.wav,seven
ofmlvsvszh.wav,house
64igvfkk01.wav,house
3mwh729amh.wav,yes
di4w1cshwh.wav,four
d2hlziika3.wav,house
ds5ctjy3i0.wav,four
7wxb4go8eo.wav,seven
hcqkajp0lg.wav,four
wwfrtvc6qp.wav,seven
5qrpw5nda0.wav,house
i3ybxl8rno.wav,four
2sk169jj3v.wav,four
7y5kgt3vbf.wav,house
zisqdaoqhs.wav,seven
2iytypasr2.wav,seven
kbn7cqlfc2.wav,house
1w71omqhu4.wav,stop
wvw2mccpgq.wav,seven
6ob1lj7fnf.wav,four
89cgn3y0x9.wav,four
vzhbfk4sa1.wav,stop
b4caqc7cqc.wav,house
j7e5bgicn7.wav,house
87uy045adh.wav,house
huxxxgqnwy.wav,house
kbk5tg2en6.wav,yes
ketulqz546.wav,yes
tdvish21ex.wav,house
6zt4fgzwio.wav,house
0qhkq6p0l4.wav,house
u7wy22f5ah.wav,yes
nwwb1jdhpr.wav,yes
eah61eww27.wav,house
s2d3dluhqw.wav,four
9p64rwm9lo.wav,house
5bm4ri7btx.wav,yes
9g3x2ygs1m.wav,house
a5p1wb6zfe.wav,house
a2ygk83ohk.wav,house
avaug6b0am.wav,seven
1p5hn3yl3u.wav,four
fh3st2mnco.wav,house
vy7zl5g3j2.wav,house
akq9ue696x.wav,house
y9id7sbt2l.wav,house
exzn6p030w.wav,house
lpe77rodt1.wav,house
xa0fvuocqt.wav,yes
8x50gnxqlm.wav,yes
660gdh1ama.wav,seven
ur7nmek6nl.wav,house
dv3gxq2egn.wav,yes
9826v8zabk.wav,house
appuzss7br.wav,yes
9opv6rp1ha.wav,four
7p6lk4zr8o.wav,yes
g3volmrfja.wav,yes
njf8c5tf1h.wav,house
kg7nplio9t.wav,four
1yu07xafls.wav,yes
1ab6sddto4.wav,house
o4szym75d4.wav,house
e3lmxzz0tc.wav,yes
7kq9tdtw0x.wav,seven
lwbqc5d3sf.wav,house
7j1zg6onhy.wav,yes
j1m4wrddb7.wav,house
fxxqd4npea.wav,house
zsnbyi6rcz.wav,house
6yh31emrvn.wav,yes
a5k22428ep.wav,house
9qlyeusjgh.wav,seven
pncm9dt69d.wav,yes
cori9vfuus.wav,house
cnpe38wol4.wav,yes
44lvf5iipq.wav,yes
7clk9wctj4.wav,stop
hzah1m1eyi.wav,house
oakvuecbkp.wav,four
r5l5mh75od.wav,yes
5mzcan7vwi.wav,seven
zavpcjmue9.wav,house
i1j5dy9zy0.wav,yes
5nampyqb3j.wav,stop
68j47cll76.wav,seven
ebq8134wlo.wav,house
qmfifvnco5.wav,house
jld2fmwaqd.wav,house
mm2g9r4k7r.wav,zero
jopxw58b30.wav,house
839dhjbtne.wav,house
vejzy10648.wav,stop
ivgim3xe6c.wav,house
2h4j3vy72p.wav,house
fz6lwe6xl1.wav,seven
6izuxnpusf.wav,yes
sngvydsvvr.wav,four
vpcm8nlrlj.wav,seven
w8ap7lz3y3.wav,house
uwsqupagll.wav,yes
f8w6qk5ebz.wav,house
teptwkn8r3.wav,seven
8x3gktjbiz.wav,yes
apvj7b10b8.wav,seven
hdd7kc04rq.wav,stop
6zy28n0o32.wav,house
ctets0rbkb.wav,house
rbrxrr0orj.wav,house
j0iv3b93wn.wav,four
4ywww7xdwl.wav,yes
pruga4h4ky.wav,house
lsyjtvjtkf.wav,stop
kkwrqp9qmt.wav,house
za2kqar2ju.wav,yes
6eip0dickx.wav,yes
pmt528udml.wav,house
m93yr2ooad.wav,seven
dbza214j3k.wav,house
0t5j6yc2zv.wav,yes
3ydbchu3dt.wav,yes
javt7r88vx.wav,four
nc5aukt1g2.wav,house
23n5xhz56h.wav,house
jg5m4g68me.wav,four
8wtfqf8gse.wav,house
rhzocd7kx5.wav,seven
8k7v0g8n0b.wav,house
v9um2xsc67.wav,house
0n8xn2yhbx.wav,seven
dqpn2hkoyu.wav,yes
jpowwaddz9.wav,yes
hny8c08gw0.wav,house
0jqrdonwwo.wav,house
rau4bxozev.wav,house
rlz0daz24c.wav,house
vcgbknot42.wav,house
oi2yqav3io.wav,yes
icu4wa78g6.wav,house
uwuxbmq18u.wav,yes
93roft178e.wav,four
19c4u8cqgy.wav,house
h3ayph05ut.wav,house
3hzgzmt2tq.wav,house
68eyto3yxr.wav,house
sitn9q4w5u.wav,yes
8dv4ljsc98.wav,house
wdc6z7mrpj.wav,four
85onmal78e.wav,house
z1mzr0l539.wav,yes
num3r0g609.wav,house
ow9y197awl.wav,yes
p3plm811rw.wav,yes
rm8kj04cef.wav,stop
e2laqxo2a1.wav,stop
bfq78jth2c.wav,yes
gv2u5qx6wi.wav,yes
95df9hkcqk.wav,house
7aknom2tdw.wav,yes
gv34gz5361.wav,yes
tefj0qpu7b.wav,house
dl5j84ada5.wav,yes
hvh6nzq5y2.wav,four
tn4nq4d53k.wav,house
ng51ixt8yd.wav,yes
etu2ja58q4.wav,four
nmpd79yihe.wav,yes
cxlk0nc5lg.wav,house
i8h1sy4zzl.wav,house
1klmlbjhnq.wav,seven
6uqy2aygw0.wav,four
ad5z3wh3m3.wav,stop
n18hkpu29o.wav,yes
mk1xjjrsuv.wav,yes
sd3jo1hrnq.wav,house
kju80lprjr.wav,house
bzm2m0vy1e.wav,house
zw3hd0m1nw.wav,house
xapdeg1051.wav,yes
gf8xt1spke.wav,yes
t1cpfw7z7z.wav,yes
0bncwfzn1j.wav,house
u9mxs2ybei.wav,four
aalbp1dbuc.wav,yes
46cplja4sd.wav,house
k8rlqafie7.wav,yes
wzpiy8k6jk.wav,seven
5gdzf37o02.wav,house
n206atgo8y.wav,four
8071qrjy8c.wav,house
2dxmwxelko.wav,seven
moh8dg8e8j.wav,seven
b9qhsq6h3z.wav,house
737zk4nhgf.wav,house
oaxdmdlxbf.wav,zero
328thezg5h.wav,house
92bknmlzcy.wav,four
k82087j355.wav,house
uvx99bgpl5.wav,four
id37xn9zke.wav,house
9ba4x63fuw.wav,yes
hl91vz7lfy.wav,seven
22uex8omr2.wav,seven
r7g3694xil.wav,four
5idmxp0reb.wav,house
xrw2bmvk77.wav,yes
1u1fggitft.wav,yes
2kp65azbg5.wav,four
9eqho4de5l.wav,four
nz4vsk26il.wav,stop
v5rm7fqri1.wav,house
zlw0zrqb77.wav,house
4r5x4g95kq.wav,house
06ij2y9nu3.wav,house
56udhsky48.wav,four
ctzksjq5j5.wav,yes
imepnt6r1e.wav,house
fizmyf6flw.wav,house
w2re5w308q.wav,yes
iyviyotden.wav,house
1t4t8jf45v.wav,house
n97rupzrfh.wav,yes
8w7sge1s7z.wav,house
7c78w2sp5x.wav,house
2ikxp7ibqp.wav,house
4fblmtnhgo.wav,yes
fva4tgshk1.wav,four
6vexntqbbr.wav,house
z7j0icttv9.wav,four
lo4n5tlh2t.wav,house
vdjzrath2q.wav,house
ie7l5kgn5h.wav,yes
mzsggtwi92.wav,seven
xw33i483u5.wav,house
ggseet4bqc.wav,yes
vvomq7pjcr.wav,house
vgwg81rq2d.wav,yes
yz6ei6jvnp.wav,house
290nftxn0u.wav,house
wsx7igipqk.wav,house
1dcn38ravw.wav,house
5g40tdn4vk.wav,house
zkzsp0h2o1.wav,zero
k8okb100l6.wav,house
b3fboib5p7.wav,zero
k5fw6yazb7.wav,yes
fll1aesfz2.wav,house
ktqn1r7oua.wav,house
79l1v7q137.wav,yes
7vqoa876te.wav,house
06hog88xf2.wav,house
dvnxejenpm.wav,yes
2ik9m0mzqs.wav,house
wlzdys97ot.wav,seven
5b18sp9kb0.wav,house
zrogdyqtsk.wav,house
mzipnmth52.wav,house
qqp70pm9jd.wav,seven
oq88gkca6e.wav,stop
8vq6jcw818.wav,yes
xu3aukmtos.wav,house
kf7yx2hxyb.wav,house
jquffaoj1x.wav,house
objnarxtnr.wav,stop
rkfd1vfyrf.wav,house
m1uty44pcc.wav,house
n79q7c7rkz.wav,stop
n1h2pey4r7.wav,zero
fkjcyprcgh.wav,seven
1bxox90mcu.wav,house
bw47ugvas4.wav,yes
x95wzhxw1f.wav,stop
k1i18z5w40.wav,house
zvpjz71wo3.wav,house
ro8cpm8tiw.wav,house
ei1kwwe6g1.wav,four
h8szu72npb.wav,house
8s9waobi50.wav,house
bemg1bqztj.wav,stop
xs2rahiaya.wav,house
l21zk9fp0b.wav,stop
kf45sdxqat.wav,house
e46qzhlbmg.wav,yes
hakdozmi6b.wav,stop
e8q3jfoami.wav,house
2olxng4slh.wav,house
pyux8a3cjn.wav,house
hu6v2bmjbo.wav,house
pihzlx2xnk.wav,seven
f2uibp5clt.wav,house
188z29uf6o.wav,yes
jib23car55.wav,house
27p452o4sn.wav,four
1ab8vg1sqv.wav,house
5gyn8xg3l7.wav,stop
kl6sr4mrw3.wav,house
vz39lw7k0f.wav,house
hibfveyjin.wav,house
1ys9kzj3ql.wav,yes
s3vcd4qisp.wav,seven
beiw7ur822.wav,stop
tbg8bfdwak.wav,yes
ougveyko57.wav,yes
xwq4r2155o.wav,zero
v5gvfaz0rg.wav,house
7a7vozwih7.wav,yes
3z3esnu2ac.wav,house
dc0ddszrex.wav,yes
2r2uv1jsaj.wav,house
nvw6du9ggk.wav,yes
d557jd7d5y.wav,yes
xybzt6mrym.wav,house
u0akewm5wf.wav,yes
prpxdjoqna.wav,house
vwru7b7d7d.wav,house
4c2z6730lf.wav,yes
ibhj2gct6e.wav,house
doqdghx4e4.wav,house
rq2g6cd6dh.wav,yes
74demrt4os.wav,house
ywi3wjw53c.wav,house
ody8ebztmi.wav,house
i34lxy1xol.wav,seven
lhn896dei9.wav,seven
i1s00tp5uy.wav,house
h58d7m5la5.wav,house
7qkvatuz1i.wav,house
xbsvjmi4xs.wav,yes
v8lnw6c5p7.wav,four
e9huop6tir.wav,stop
kr52r378jc.wav,four
adbvqot0eq.wav,four
i41ra9v37j.wav,yes
ki89v7r0zk.wav,seven
t2b8g7el8x.wav,four
al4vbo41id.wav,house
pc7ar02etj.wav,house
zavq07gm5q.wav,house
01avcafudl.wav,seven
mx4hdrv3d7.wav,house
y6pmtf6sij.wav,yes
y9qc6p7v6a.wav,four
8ul59ioptj.wav,stop
xs94fcj5ra.wav,yes
i9ssr932vh.wav,seven
jwsh40rgfc.wav,house
j49k8lpz14.wav,house
oymdlfexnq.wav,yes
ttmc1jwja7.wav,house
8to0eiop3h.wav,house
zwtnqke0xy.wav,house
z1cye9a2e9.wav,house
kiml2dklju.wav,four
8dqjcee69a.wav,house
aorjren5rd.wav,yes
1gnivjq1qs.wav,stop
409w6vpmqi.wav,four
66di0r62ov.wav,house
uwtzica5ir.wav,four
gjomvrw087.wav,seven
ctmoo1bqu0.wav,house
7as2mk12zt.wav,house
dw5vuaj8gu.wav,yes
5uio78vi7y.wav,yes
l53kcdpwkb.wav,house
vy0o08lrgr.wav,house
8qkbnemx06.wav,house
dcyb49i16f.wav,house
4dxjyi7p4j.wav,seven
60bdzw6g3y.wav,seven
938uy2bbb3.wav,yes
qrjfpeqp49.wav,house
4wf26jnz5n.wav,house
ejgcko8awu.wav,house
fzqruflvau.wav,house
i7ujrj0wf9.wav,seven
2i9b1cybp8.wav,yes
ji54qub3uo.wav,seven
y0kiynne6r.wav,four
8wrp2ltfb4.wav,four
bwe91073bg.wav,four
kgvg942179.wav,house
zglna56zti.wav,house
639caw1cu8.wav,four
q9m4w67hwy.wav,house
1rim50bp1w.wav,seven
nja247g6ry.wav,house
lri7vh4fqz.wav,seven
hkuiw1ut59.wav,house
7onlejyg5e.wav,house
9aa0i5v99i.wav,house
3hpz62ea2g.wav,yes
rbz08otjds.wav,house
jitix1oi2s.wav,four
b56g7pw5qz.wav,yes
gok01f8nz7.wav,house
z7uidi3lc2.wav,seven
1xsvp75t4r.wav,house
y9wdt4sa7b.wav,house
g6abr49zjn.wav,house
dtcj47i0nk.wav,house
qr4dmsdcrw.wav,yes
xbczpgkvl8.wav,seven
ukc9zatdmy.wav,yes
lyh05rywri.wav,house
u2dp7cqatg.wav,house
14xzuen3m0.wav,house
mraee6zxv0.wav,house
qvhgf0gwv8.wav,house
zlu8sk4xk3.wav,yes
t37lx0n9mw.wav,marvin
on767yl18c.wav,yes
xyf03ogzri.wav,house
wjelyiaifs.wav,yes
wm6irdss18.wav,seven
bud8a63ya5.wav,seven
el8kl9ostd.wav,stop
7o9jlbx34z.wav,yes
cvi87ed601.wav,house
drolplaxas.wav,yes
isqq2jzel0.wav,house
oh475ttfza.wav,house
83b1cne8wa.wav,house
yniwrbysgd.wav,house
fjgztupy37.wav,four
rlc5lysb5v.wav,house
mfamw90ukh.wav,four
jy1tm64ze0.wav,yes
8e2rkw823z.wav,yes
n6rllb6fqr.wav,house
riw2yd96ef.wav,seven
chc25kuvtl.wav,nine
hnibmdrxc9.wav,house
7vmlo1aw5a.wav,four
ghghjya622.wav,house
x1yx40rcl6.wav,house
d8cfilk60q.wav,house
iz9v8i99pc.wav,house
4y047l42ez.wav,house
7v33i0ps87.wav,house
sid7fw5vvh.wav,house
17ddcn3854.wav,four
tn4yjff8y0.wav,stop
pp62ei7psg.wav,seven
y5pztp6b69.wav,house
qivmwoohpm.wav,house
4eun7hms4e.wav,house
i6ayeos1d9.wav,house
9zvw5gxsos.wav,house
9diptrlgm1.wav,house
6vnbc0zjwt.wav,house
0xhbg4vfpf.wav,four
4dvj01a52q.wav,four
zbdjkkvrth.wav,house
4g9brb5lgb.wav,house
g6dyyav6sf.wav,four
a8whz9glfd.wav,seven
r67oos47kn.wav,house
802g4d86iy.wav,four
i9yqopqz9e.wav,house
q1r5tahi1z.wav,yes
a2wv1i5f5n.wav,yes
zgubyrex35.wav,house
wtmq620pwt.wav,four
188ndr95xr.wav,house
08o70kri4q.wav,seven
5awftq6v1m.wav,yes
skl376iw3e.wav,yes
h1gz76mef5.wav,house
rju2l4b52a.wav,four
12z3hzbpxf.wav,house
bqe6khw35y.wav,yes
ah6bh5efh7.wav,yes
0sp4n721ib.wav,yes
7r8q7uzhpe.wav,house
nkb69b2wjz.wav,yes
0f5juc9dir.wav,house
lkkppsctvm.wav,house
tgokyugsj8.wav,house
ryg1wu456r.wav,house
iv7lu6j7pn.wav,yes
s0lbkq1u62.wav,house
ryy98bztc4.wav,house
p06x6u2x2o.wav,house
n0aqlpy6jn.wav,stop
ft8rm78tht.wav,four
wlmij05kkh.wav,stop
5uu6tpguyd.wav,four
x1atlk7tpz.wav,house
civw6es6vo.wav,marvin
fwsf432zfp.wav,yes
fu31cp15tl.wav,house
1u35hqj46s.wav,yes
nnb9dwe842.wav,house
si79ww1vsf.wav,house
u3hzfloite.wav,yes
nihi1jrlxp.wav,yes
mplmtg2gg8.wav,house
eanlbmpn5c.wav,house
89d80n5h24.wav,yes
hq9f55jsok.wav,house
lpql1suo8k.wav,house
kcrygbztqo.wav,house
egrqmesajj.wav,seven
e5t5h972sd.wav,four
9wwh6pygtn.wav,yes
scefs6dla4.wav,house
l6vn47o0y6.wav,yes
30yyzyxmcv.wav,house
28o3bd1djx.wav,yes
bad52m45yt.wav,house
vpbwd37o3g.wav,house
58aoirsh5m.wav,house
qtuu36v97h.wav,house
9oswmq6kyf.wav,house
fncucrzrwj.wav,yes
ip5bjh75p0.wav,house
idozp5doeb.wav,house
i2ylpix5nf.wav,seven
g72eqh592r.wav,house
enomi8bf9o.wav,four
bgch6pcod8.wav,four
04ctr5d0t6.wav,house
db120c947p.wav,seven
4ptwgwh3uu.wav,house
k1aplsld48.wav,house
08b4x41mza.wav,house
dwlvzwlpqe.wav,yes
v5p7ja0lzi.wav,house
24bq7yappy.wav,yes
mmet2ypzcz.wav,house
zd7bq7g0hm.wav,four
c1d34cvnsp.wav,house
5bkb8ic6ya.wav,yes
0jz2hbe7r5.wav,house
frx9pwi92g.wav,yes
0roer97gmy.wav,house
cdnkhqi67p.wav,four
cyzqw9ew8o.wav,house
h2zsl01vgd.wav,house
cdjfsz3vlf.wav,house
ua87tuppbq.wav,house
eutlv700h0.wav,four
nh8mbfyenk.wav,house
i3llp3f365.wav,four
6fiqusc7de.wav,house
pxl06vwkoh.wav,house
0h0ovo3n9o.wav,house
prv86nvdwy.wav,seven
iak9suul3t.wav,house
bqglumq1bt.wav,yes
q2d9axttyk.wav,house
ob6cw59zm1.wav,house
98n36wjrf7.wav,house
dl61arbmlz.wav,four
hpy92c7wpr.wav,yes
vvz9eogujl.wav,house
5mjhzib48v.wav,yes
g412snfjs2.wav,yes
7x4uojcmj1.wav,house
1fka4h2f4n.wav,four
84t5ovbfrs.wav,seven
pax2uscd9y.wav,four
q1z7eltwcu.wav,yes
uoniyy9wn9.wav,four
iso0ieajac.wav,house
jn721qu79w.wav,house
lq3254ypoe.wav,house
zxh5f2itsn.wav,stop
kx5esxa111.wav,house
qzrfvxkowr.wav,seven
z6oh20def2.wav,yes
jyo647p3us.wav,house
1ks77ixkos.wav,house
2hcf8urwui.wav,house
kxkln4ff4q.wav,yes
bjfjwx8zp9.wav,house
gmcefrwxyg.wav,four
cyx275p7ck.wav,four
e3gevjdhzi.wav,yes
lrn91wvsqw.wav,yes
feggkqz2e3.wav,yes
mewzno8a1p.wav,yes
xoh1qgelqr.wav,house
2zr8uun5jd.wav,yes
xih7ms1eba.wav,stop
3lme7bewv9.wav,house
bs8fyfuu25.wav,house
4y2bab8f12.wav,house
1r23setfds.wav,house
rhf5dobs8e.wav,house
9l47vglyw9.wav,yes
od8cyllfzd.wav,house
5holyis90k.wav,house
9l1jy5ayzq.wav,four
na0vycvjp2.wav,house
wpaeg7bdd1.wav,yes
4cobeelsaw.wav,house
hijhnuuvk4.wav,yes
3yp8fqrg5q.wav,yes
dmmsnn0t4k.wav,seven
qwbhyjk7hr.wav,four
03otvwxt3e.wav,four
vg0lufqzar.wav,house
t79txmnjdd.wav,yes
mjuo2i301o.wav,house
n8yf4miarc.wav,stop
p3rkzdw2n3.wav,yes
bhvk9sfb8g.wav,house
y6b2dwzb6w.wav,house
6353upvz9j.wav,yes
o64oljt8iv.wav,house
2whsikito6.wav,house
ux6iwnbqku.wav,seven
vrg15ujbd5.wav,four
wjpo1fepdf.wav,seven
u1ucvl49gj.wav,stop
54gv8aiqoh.wav,yes
f4rtwbvljw.wav,four
d888harahl.wav,seven
orllkf2xyk.wav,four
bzuvxpxo8y.wav,house
4z0rczig1s.wav,yes
pew1mf3lmy.wav,house
pn5o80e7a5.wav,seven
9n1t1gkrjq.wav,yes
vgxukcu3zh.wav,house
o0zquh1tio.wav,yes
u9qs4xr7r7.wav,house
rwbro4ii8e.wav,yes
fzddi65dc2.wav,house
qal4jjrpgp.wav,house
7zjs0ry54s.wav,house
p3rtsr7inq.wav,yes
1y4maikx6y.wav,house
4lpbndvimp.wav,four
5g29a6cv7b.wav,house
xi77rca4pr.wav,house
x568l9kohw.wav,house
429tkkokuw.wav,house
avsp3g9eu0.wav,house
c9womz7yid.wav,house
muykw1wwdy.wav,yes
bs77hba4tl.wav,house
3w2qt9cxe0.wav,yes
t8zuy8hu5v.wav,yes
wxe2wxk3q2.wav,yes
3le4w8oszp.wav,house
bk4ati43yt.wav,seven
le5w1e3zsb.wav,yes
clb5eeydmi.wav,house
c8xnrosaf0.wav,house
o8yesv3jc7.wav,yes
fwzcicdk7y.wav,yes
tinbewxsgo.wav,house
rw0yy64w7h.wav,yes
ywvfjnd46u.wav,four
45hy7qoz5m.wav,yes
rbrl2hssje.wav,house
2y2gqbdygn.wav,yes
rzyu1pf3kr.wav,house
9z0qvt7tit.wav,yes
7g5qtuxp2r.wav,four
fj8lbjort5.wav,stop
irdi1lwz5l.wav,yes
i649ejfh1g.wav,four
8hju7rd8ir.wav,house
8dxhnv063y.wav,four
fo4nsnuu8f.wav,house
3ldipyohpz.wav,yes
y20nzlu1r6.wav,house
u6dpsxx0re.wav,yes
7m85v07h4s.wav,house
z73yvwevlx.wav,house
zv4hdcbyd8.wav,four
6kjzp1g07u.wav,house
kvpxfxf6d7.wav,house
9qstzv99wq.wav,house
r9m4p95ws8.wav,house
huehrdxnfr.wav,house
nc6au2ylng.wav,yes
u93rnytiey.wav,seven
oeagvvari9.wav,house
tc2obeuapj.wav,seven
dpzib6ytca.wav,four
o7jch6nf42.wav,seven
5m5v5hxg60.wav,house
7espugul81.wav,house
d7og6342vc.wav,house
7vfv6mrkq2.wav,yes
odinozh40c.wav,house
b7xgdl78jg.wav,house
3m5bhrytrh.wav,house
op4379pce2.wav,house
djdaftexy4.wav,four
ty838op423.wav,four
qe2f261vnm.wav,house
gwrtxz0fkt.wav,yes
5ntxp7eo0w.wav,house
vzuvuamsf2.wav,house
2g66d4nx9y.wav,house
d4o2xd7czc.wav,house
1ll91jb0ud.wav,yes
m25h98h48b.wav,house
woegb3c0lg.wav,house
tq69sk2pkj.wav,yes
3tcw48u0rj.wav,yes
xdk6ym47z0.wav,house
ljwqcq0dmh.wav,house
o2srac6qws.wav,yes
zm9d2chm3p.wav,four
6kzadcztpf.wav,house
vuyhjserpn.wav,seven
o46ylcha81.wav,house
sy7ydhi2mm.wav,stop
a6ehqhpsfq.wav,house
lsg4xy1b62.wav,seven
x48r6xchg8.wav,yes
q7ei233cni.wav,yes
wl0wzwc4d6.wav,house
w7b49qxxcy.wav,house
c2mg1u0z7v.wav,house
jy0gzb9wgi.wav,four
q4mgbwdkuh.wav,house
9whgiqtqb2.wav,house
hrtv1xrtig.wav,yes
kzcjgna1vm.wav,house
e1lwue4bd5.wav,house
7lbme4ajvp.wav,four
9gik21yomi.wav,house
uo40flclp8.wav,house
n2eyrnyoju.wav,house
as5xnam7uk.wav,house
er5oek71wj.wav,house
gg0tuvv488.wav,four
tdjivhzd43.wav,seven
wcn1z394nb.wav,seven
noa1v22ubv.wav,house
dxz8oekfjy.wav,house
0pwzquhqc3.wav,house
38cfpr3ygu.wav,stop
1q1zwsuk2y.wav,house
5nlo2n9885.wav,house
1qclngooe5.wav,house
ypohcods0y.wav,seven
jl5krixe0s.wav,yes
xqoprhvoje.wav,house
3x8x3mo7vz.wav,yes
5257zgzlju.wav,house
5p240s10o5.wav,yes
mysx8gvo97.wav,house
02syy8srrx.wav,seven
tctl87v9y0.wav,seven
bv0uarw61p.wav,yes
co65g7c81m.wav,four
6r8s4hk5w2.wav,house
ep790jd443.wav,house
6zktwawbx7.wav,yes
1dcoj2eyka.wav,four
iu1o2covyt.wav,house
w6ey6o0y5m.wav,four
7xcw5xebgo.wav,yes
vey1v3l1lh.wav,seven
jprab1oxl3.wav,four
njzua4zegw.wav,four
gr2qbdnujy.wav,four
4gm3vr3p86.wav,four
aioaoa41ep.wav,house
h82tqxf9at.wav,house
j6u9yir32x.wav,house
8npcfxerxa.wav,house
lf1r42ywzg.wav,yes
os0dxdegek.wav,house
mb8b1gc7pr.wav,yes
4yp3whzarp.wav,house
pd3famj9j6.wav,seven
fxc8auzb67.wav,house
yev7meutxo.wav,house
x0zivq8wl2.wav,seven
cgb35bsdi4.wav,house
h4hwe4i0wd.wav,house
grwpl1y5b6.wav,house
c7w6iqxcco.wav,seven
50es3roefp.wav,house
0ok2i1g6ae.wav,house
zhtumo6geb.wav,yes
xv9da82ua0.wav,house
vxnu6u6w37.wav,seven
09kv3dpvtv.wav,house
vrnex2gkv1.wav,yes
odgzk07xoh.wav,house
q885nsyn06.wav,house
7rjz49rvev.wav,yes
01qvlkp834.wav,four
doxbebdxjk.wav,four
2adk23865z.wav,four
obhbbcqonu.wav,house
ggbmibwl3t.wav,house
qya50cd98l.wav,yes
qkla294apu.wav,house
om85khn2fa.wav,stop
r6t1n2paay.wav,seven
3eih0dy3ge.wav,yes
8hmpry2aw2.wav,house
nx8xvvjntj.wav,house
o4ht2shbpz.wav,house
n7iavt806u.wav,yes
rpidg7wvgn.wav,house
1rune90m5d.wav,house
1aeohznqog.wav,four
0xfj8660c2.wav,house
yhhbkck2r2.wav,yes
wqbvt6hwn0.wav,yes
d27iefgcy6.wav,yes
lsdxk6ce2z.wav,house
osusfm4q7n.wav,yes
poy4cuwh4q.wav,house
2myh4vn1d5.wav,four
ihk4cnnygo.wav,house
y5lrf7ms4c.wav,house
elbiawk1sv.wav,yes
yd6pbsyxqi.wav,house
epj6sms7m1.wav,house
g3uxpvwg4h.wav,house
syh2eq4gph.wav,four
7svhqe1iaj.wav,yes
19gnvwa0j3.wav,yes
kg7f5tqbl9.wav,yes
